1982,1986,all
1982,1986,Doomsday_film_Apocalyptic_and_postapocalyptic_fiction_Dystopia_Science_Fiction
1982,1986,Detective_Crime_Thriller_Detective_fiction_Mystery
1982,1986,ActionAdventure_Action_Comedy_Action_Thrillers
1982,1986,Grossout_film_Gross_out_Comedy_Romance_Film
1982,1986,Documentary_Culture__Society_Gay_Gay_Interest
1982,1986,Family_Film_ChildrensFamily_Comedy_Animation
1982,1986,Antiwar_film_Antiwar_Business_Computers
1982,1986,Gay_Gay_Interest_Gay_Themed_LGBT
1982,1986,Environmental_Science_Nature_Antiwar_Antiwar_film
1982,1986,Horror_Bmovie_Cult_Slasher
1982,1986,Business_Computers_Finance__Investing_Antiwar
1982,1986,Adult_Pornographic_movie_Environmental_Science_Nature
1982,1986,Documentary_Culture__Society_Biography_Social_issues
1982,1986,Business_Computers_Finance__Investing_Romance_Film
1987,1991,all
1987,1991,ActionAdventure_Action_Comedy_Action_Thrillers
1987,1991,Environmental_Science_Nature_Antiwar_Antiwar_film
1987,1991,Detective_Crime_Thriller_Detective_fiction_Mystery
1987,1991,Family_Film_ChildrensFamily_Comedy_Animation
1987,1991,Grossout_film_Gross_out_Comedy_Romance_Film
1987,1991,Doomsday_film_Apocalyptic_and_postapocalyptic_fiction_Dystopia_Science_Fiction
1987,1991,Gay_Gay_Interest_Gay_Themed_LGBT
1987,1991,Business_Computers_Finance__Investing_Antiwar
1987,1991,Antiwar_film_Antiwar_Business_Computers
1987,1991,Documentary_Culture__Society_Gay_Gay_Interest
1987,1991,Horror_Bmovie_Cult_Slasher
1987,1991,Documentary_Culture__Society_Biography_Social_issues
1987,1991,Avantgarde_Experimental_film_Surrealism_Business
1987,1991,Adult_Pornographic_movie_Environmental_Science_Nature
1987,1991,Business_Computers_Finance__Investing_Romance_Film
1992,1996,all
1992,1996,Horror_Bmovie_Cult_Slasher
1992,1996,Grossout_film_Gross_out_Comedy_Romance_Film
1992,1996,ActionAdventure_Action_Comedy_Action_Thrillers
1992,1996,Doomsday_film_Apocalyptic_and_postapocalyptic_fiction_Dystopia_Science_Fiction
1992,1996,Gay_Gay_Interest_Gay_Themed_LGBT
1992,1996,Family_Film_ChildrensFamily_Comedy_Animation
1992,1996,Detective_Crime_Thriller_Detective_fiction_Mystery
1992,1996,Documentary_Culture__Society_Biography_Social_issues
1992,1996,Documentary_Culture__Society_Gay_Gay_Interest
1992,1996,Adult_Pornographic_movie_Environmental_Science_Nature
1992,1996,Avantgarde_Experimental_film_Surrealism_Business
1992,1996,Business_Computers_Finance__Investing_Antiwar
1992,1996,Business_Computers_Finance__Investing_Romance_Film
1992,1996,Environmental_Science_Nature_Antiwar_Antiwar_film
1992,1996,Antiwar_film_Antiwar_Business_Computers
1997,2001,all
1997,2001,ActionAdventure_Action_Comedy_Action_Thrillers
1997,2001,Grossout_film_Gross_out_Comedy_Romance_Film
1997,2001,Avantgarde_Experimental_film_Surrealism_Business
1997,2001,Doomsday_film_Apocalyptic_and_postapocalyptic_fiction_Dystopia_Science_Fiction
1997,2001,Detective_Crime_Thriller_Detective_fiction_Mystery
1997,2001,Environmental_Science_Nature_Antiwar_Antiwar_film
1997,2001,Documentary_Culture__Society_Gay_Gay_Interest
1997,2001,Gay_Gay_Interest_Gay_Themed_LGBT
1997,2001,Family_Film_ChildrensFamily_Comedy_Animation
1997,2001,Documentary_Culture__Society_Biography_Social_issues
1997,2001,Business_Computers_Finance__Investing_Antiwar
1997,2001,Horror_Bmovie_Cult_Slasher
1997,2001,Antiwar_film_Antiwar_Business_Computers
1997,2001,Business_Computers_Finance__Investing_Romance_Film
1997,2001,Adult_Pornographic_movie_Environmental_Science_Nature
2002,2006,all
2002,2006,Grossout_film_Gross_out_Comedy_Romance_Film
2002,2006,Doomsday_film_Apocalyptic_and_postapocalyptic_fiction_Dystopia_Science_Fiction
2002,2006,ActionAdventure_Action_Comedy_Action_Thrillers
2002,2006,Documentary_Culture__Society_Gay_Gay_Interest
2002,2006,Family_Film_ChildrensFamily_Comedy_Animation
2002,2006,Business_Computers_Finance__Investing_Antiwar
2002,2006,Gay_Gay_Interest_Gay_Themed_LGBT
2002,2006,Avantgarde_Experimental_film_Surrealism_Business
2002,2006,Detective_Crime_Thriller_Detective_fiction_Mystery
2002,2006,Business_Computers_Finance__Investing_Romance_Film
2002,2006,Environmental_Science_Nature_Antiwar_Antiwar_film
2002,2006,Horror_Bmovie_Cult_Slasher
2002,2006,Documentary_Culture__Society_Biography_Social_issues
2002,2006,Antiwar_film_Antiwar_Business_Computers
2002,2006,Adult_Pornographic_movie_Environmental_Science_Nature
2007,2011,all
2007,2011,Grossout_film_Gross_out_Comedy_Romance_Film
2007,2011,Detective_Crime_Thriller_Detective_fiction_Mystery
2007,2011,Family_Film_ChildrensFamily_Comedy_Animation
2007,2011,Business_Computers_Finance__Investing_Antiwar
2007,2011,ActionAdventure_Action_Comedy_Action_Thrillers
2007,2011,Gay_Gay_Interest_Gay_Themed_LGBT
2007,2011,Documentary_Culture__Society_Gay_Gay_Interest
2007,2011,Doomsday_film_Apocalyptic_and_postapocalyptic_fiction_Dystopia_Science_Fiction
2007,2011,Documentary_Culture__Society_Biography_Social_issues
2007,2011,Horror_Bmovie_Cult_Slasher
2007,2011,Business_Computers_Finance__Investing_Romance_Film
2007,2011,Environmental_Science_Nature_Antiwar_Antiwar_film
2007,2011,Antiwar_film_Antiwar_Business_Computers
2007,2011,Avantgarde_Experimental_film_Surrealism_Business
2007,2011,Adult_Pornographic_movie_Environmental_Science_Nature
